reviewId,content,score,gender,location,date,sentimiento_analisis,texto_limpio,Cluster_Dominante,Palabras_Clave
9ecff5bc-582a-40eb-807a-a982cebd6997,ok,3,male,"Mombasa,Kenya",2020-10-01,neutra,ok,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
8feb33aa-e654-454b-bf50-3948f8cda483,"Won't stop showing me men. Under """"who you want to date"""" I selected women. And ONLY women. And I've made sure that """"I'm open to dating everyone"""" is switched off. And yet it's STILL man after man after man. Yes it shows me a lot of women,but it also shows a lot of men. What is even the point of the filters??",3,male,"Lisbon,Portugal",2019-09-07,neutra,wo stop_show men want select women women made sure open everyon switch yet_still man man man ye show lot women show lot men point filter,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
4adc512e-a033-4120-8d3b-bf95cb2245bf,Paid amount after,3,male,"Alexandria,Egypt",2020-05-27,neutra,paid amount,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
bc1d33d2-7fdc-41c8-bc73-64ac29169707,Apparently this app has it to where you can run out of likes. Other than that's it's ok.,3,male,"Busan,South Korea",2020-03-30,neutra,appar run_like ok,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
040d7458-ee02-49a2-9f30-c8a63fc29bfc,price and first stand,3,male,"Zurich,Switzerland",2019-10-22,neutra,price first stand,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
c7a2fc54-c45c-459a-986b-18cc5e8ed67f,I'm,3,male,"Vancouver,Canada",2020-12-25,neutra,,-1,Sin datos
7b180457-01d8-4569-921b-e218fad299cf,Can someone please help me from the bumble team. I need to transfer the premium to other account. And I'm at a roadblock here.,3,female,"Córdoba,Argentina",2021-06-07,neutra,someon pleas_help team need transfer premium account roadblock,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
66bf2264-1d17-4760-aac8-2750e2c733b9,"The concept of this app is great,and it attracts a lot of people from around the world,but it is constantly slow. Assume it is at peak times when lots of people using it but is really frustrating that it basically fails to open around 1/2 times. I constantly have to reinstall it. Doesn't happen with any other app.",3,male,"Bangkok,Thailand",2019-12-23,neutra,concept great attract lot around world constantli slow assum peak time lot use frustrat basic fail open around time constantli reinstal happen,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
960eace7-9f13-4856-9f9d-1554caae52a4,still working it out,3,male,"Hong Kong,China",2020-04-04,neutra,still work,2,"work, use, issu, still, need, day, tri, week, messag, help"
85ea67bc-9ef6-4639-add4-1a6a293ce435,"I made 2 BFFS. Finally found someone I'm interested in dating so I paid for premium to then be told I still had to pay to """"compliment"""". Which I did. But I was disappointed that premium didn't include everything",3,female,"Adelaide,Australia",2022-01-01,neutra,made bff final_found someon interest paid_premium told still pay compliment disappoint premium includ everyth,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
5dc8f54d-b6ad-4265-9167-4af0a3cfb1db,good,3,male,"Amsterdam,Netherlands",2019-08-31,neutra,good,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
9cdc4117-18b4-49c2-a184-9acc3f6905f4,"It's an ok app,it needs more people in every area at the age you are looking at,if I use it when I'm in the Netherlands I get more options in limburg Belgium less,",3,male,"San Antonio,United States",2021-03-11,neutra,ok need everi area age look netherland option limburg belgium less,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
267b3e6a-4511-40b5-a25b-a143370b6363,"Updated review. You only get 25 swipes a day now,unless you get a subscription. I don't think you get to backtrack anymore unfortunately. Also,a decent chunk of the women still expect you to control the conversation,even though bumble is all about women in control. The app definitely fell off since I last used it,and a decent amount of issues stem from the users too.",3,female,"Quito,Ecuador",2021-08-18,neutra,updat review swipe day unless subscript think backtrack anymor unfortun decent chunk women still expect control convers though women_control definit fell sinc_last use decent amount issu stem user,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
cca3440a-7f09-40a4-aae9-7c7b70477101,"This app very nice specially for girls,,. But from tomorrow I'm facing problem to change my dp,after changing my dp I want to verify my account but with old dp it's verifying my account which is not real me..I emailed your team 3 times but still I'm facing this problem.. Please let me change my dp it's showing for verifying continuesly and not coming option for chang my dp..it's request to you please solve it.",3,male,"Brasília,Brazil",2021-04-07,neutra,nice special girl tomorrow face problem chang_dp chang_dp want verifi_account old dp verifi_account real email team time still face problem pleas let chang_dp show verifi continuesli come option chang_dp request pleas solv,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
8053eaad-5322-4756-a826-8ddc15a0904a,just a shame you have to pay to see who likes you,3,male,"Madrid,Spain",2019-07-10,neutra,shame pay_see like,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
8ba560ba-2c48-4251-83ce-b39291d4c466,Have som bug issues with the chats and question s,3,male,"Shanghai,China",2020-04-01,neutra,som bug issu chat question,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
969ad857-5a7d-4f2b-949d-513873605d03,50 dollar a month subscription? Lmao you people are 100% on drugs.,3,male,"Quebec City,Canada",2020-10-28,neutra,dollar_month subscript lmao drug,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
128f2adb-c16f-4e7e-8e0b-ee9d782bff31,"Dos males o menor,mas ainda é um deles. As pessoas dão like pra nunca dar oi. Conheci mulheres que nem sabiam que era a mulher que tinha que se introduzir primeiro. No geral,basicamente tão lento quanto uma avenida importante em horário de pico. Caro demais pra o que se oferece: uma plataforma que faz pouco caso de explicar como funciona e muito menos caso com o usuário.",3,male,"Tunis,Tunisia",2020-10-07,neutra,do male menor ma ainda é um dele pessoa dão pra nunca dar oi conheci mulher que nem sabiam que era mulher que tinha que se introduzir primeiro geral basicament tão lento quanto uma avenida important em horário de pico caro demai pra que se oferec uma plataforma que faz pouco caso de explicar como funciona e muito meno caso com usuário,2,"work, use, issu, still, need, day, tri, week, messag, help"
9b1d428d-a90c-471b-a935-fee622162d10,It's ok.,3,female,"Hobart,Australia",2021-12-18,neutra,ok,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
25bc5066-2195-4817-92d2-812681a3e519,Honestly it is okay but it will hit you with the spam a lot. I go on for a minute and get hit with one ad after another ad.,3,male,"Jakarta,Indonesia",2019-12-29,neutra,honestli okay hit spam lot go minut hit ad anoth ad,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
5e0f5626-1b03-4f49-95cb-2e190adcf0d5,"This is most definitely my favorite dating app,but I do notice that I will get a match a week but it has been 3 days since I ended up subscription (thus can't see who matched with me) and in 3 days I have 3 additional matches that I can't see. That's 6 times the matches per week compared to having the subscription.",3,male,"Harare,Zimbabwe",2020-07-27,neutra,definit favorit notic week day sinc end subscript thu see match day addit see time per_week compar subscript,2,"work, use, issu, still, need, day, tri, week, messag, help"
835b3232-1b1a-4478-bc64-758703399408,many people just swipe right for you but when it comes to talking in reality then they are least interactive,3,male,"Seoul,South Korea",2020-02-16,neutra,mani swipe_right come talk realiti least interact,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
ad5e37c4-4bed-429c-be3b-5c811425840b,My current boyfriend and I matched on here a lot was going on at the time and we didn't really talk a month later I took my truck down to where he worked and that's when we actually met there were sparks but nothing happened till I went on the app a week later and he messaged me again and I messaged back we didn't exactly meet because of the app but we wouldn't be together if it wasn't for it so I'll give it that,3,male,"Montreal,Canada",2020-11-04,neutra,current boyfriend match lot go talk month_later took truck work actual met spark noth_happen till went week_later messag messag back exactli meet togeth give,2,"work, use, issu, still, need, day, tri, week, messag, help"
3e269c36-0b3d-470b-9921-54b19cad1407,"An app for hope. for people who know everything is hopeless. Been using it for years. Either left with no one saying anything at all or left on read because i didnt surfice their bottom line And ive never felt more alone using this app. Maybe it has to do with me but companys thinking they can control love,just doesnt make sense anymore. Including TINDER But the funny thing of all of this? Ill keep using this app. Because at least i can imagine a scenario with someone in a photo for just a sec.",3,male,"Phuket,Thailand",2020-05-06,neutra,hope everyth hopeless use_year either left say anyth left read didnt surfic bottom_line ive never felt alon use mayb compani think control love doesnt sens anymor includ funni ill keep use least imagin scenario someon photo sec,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
3af96852-6046-4256-89e1-8f37f0ec71f4,the speed date feature is a great addition and seems exciting too. but they should make this a free to use feature coz the amount of female traffic is literally zero and this feature seems like a waste without any interactions,3,female,"Wellington,New Zealand",2021-12-22,neutra,speed_featur great addit seem excit free featur coz amount femal traffic liter zero featur_seem wast without interact,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
200d9899-d644-4170-bbd4-d9d274a1edb6,hello nice app,3,male,"Philadelphia,United States",2021-02-26,neutra,hello nice,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
2745a53c-7f30-46d6-b96b-39d6295f81b8,a very nice app indeed,3,male,"Addis Ababa,Ethiopia",2020-06-17,neutra,nice inde,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
a2259226-cf02-4c78-924a-e21496d407ab,I like the way this app protect privacy and seem very secure for women.,3,male,"Addis Ababa,Ethiopia",2020-06-09,neutra,protect privaci seem secur women,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
125885b1-dab4-406b-a76e-1029e3be3c46,"Bumble was created with the idea women have to msg you first. Women go their entire lives never having to make the first move and if you put them in a position where they have to.... they just don't. I get a lot of matches on Bumble and 95% of them never bother to msg. It's very frustrating to connect on a daily basis with cool looking women only to have the connection expire without hearing from them. I have gotten dates (and a relationsion) from Bumble,but it's an inherently flawed idea.",3,male,"Geneva,Switzerland",2019-08-18,neutra,creat idea women msg_first women go entir live never first_move put posit lot_never bother msg frustrat connect daili_basi cool look women connect expir without hear gotten relations inher flaw idea,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
04f8cd27-df2f-44aa-bdd3-7f0fe9ca0d49,"When sending messages,you dont if it's a waste of time. You need to know if it's been delivered & read.",3,male,"Manchester,United Kingdom",2019-07-09,neutra,send_messag dont_wast need deliv read,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
219129c9-6696-45ae-bcb6-1b250211a0db,"This app is ok,but if you don't pay and use it as a free account,you are unlikely to find anyone,sure liking 25 profiles is free per day,but free accounts cannot see Likes so they never know - sure Messaging is free,but you first have to Compliment them before you can message them and they cost 3.50 per 1 compliment,costs 7.00 for 2 compliments. So unless you pay for this app or website,alot,you're unlikely to find anyone on it.",3,male,"Tel Aviv,Israel",2020-01-29,neutra,ok pay free account unlik find_anyon sure like profil free per_day free account see_like never sure messag free first compliment messag cost per compliment cost compliment unless_pay websit alot unlik find_anyon,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
0f3e4939-f2c2-43fe-beac-baa9249796f8,if you don t pay...,3,male,"Vienna,Austria",2019-09-12,neutra,pay,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
37cb948d-31b0-4df2-84e3-bbfc83b13554,not much action here.,3,male,"Marseille,France",2019-10-17,neutra,action,-1,Sin datos
f4716cd7-d842-48c0-9e3c-32cb947f3d33,It used to load. Now it doesnt. It asks you to type the last six digits on the number that calls you or use a code. Neither work,3,male,"Zurich,Switzerland",2019-07-08,neutra,use load doesnt ask type last six digit number_call code neither work,2,"work, use, issu, still, need, day, tri, week, messag, help"
4ea86b8c-819a-40b5-8ec8-4d9370804b9e,"better choice,but little results without investing money.",3,male,"Osaka,Japan",2020-03-26,neutra,better choic littl_result without invest_money,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
74464850-d808-4c97-886c-1d2025797bae,Some free compliments need to be given,3,male,"Vienna,Austria",2019-08-04,neutra,free_compliment need given,2,"work, use, issu, still, need, day, tri, week, messag, help"
4287be8e-c626-475a-b022-e19ee1feebad,Major issue is how long it takes to get more likes it should be 12-24 hours,3,male,"Karachi,Pakistan",2020-03-24,neutra,major issu long take like hour,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
1bb44427-28ea-4e5a-acef-4719c4103059,you'll get matches but may never meet,3,male,"Quito,Ecuador",2021-04-03,neutra,may never meet,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
ba71d675-e8ab-488d-8140-f75510e6bccb,charging to see who likes you I think is a big deterrent for me you can make money elsewhere or with this app,3,male,"Lisbon,Portugal",2019-06-08,neutra,charg see_like think big deterr money elsewher,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
2ffeafb0-abcf-4a9c-a00c-fd3bba3ab01c,"Nice layout,but you get barely any exposure even if you're on it all the time. After upgrading it suggests you pay for more exposure. Theses apps have got to be stopped.",3,female,"Queenstown,New Zealand",2022-01-22,neutra,nice layout bare exposur upgrad suggest pay exposur these app stop,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
7b6b7415-a7a7-4fe1-b34f-898dbead9822,"When I verified my profile,it showed that bumble is for 18 years and older. Even though I'm above 18 years.. Please look into it asap. Have better verification options",3,male,"Lisbon,Portugal",2019-08-21,neutra,verifi_profil show year older though year pleas_look asap better verif option,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
59d22f56-0bd7-44dd-b65c-58005f50eb80,ok 👍,3,male,"Copenhagen,Denmark",2019-02-09,neutra,ok thumb,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
7ac8ede8-c93f-4e61-a1f2-c9d0a70b9d4f,"I think this app is a scam. When I'm not in premium,I get likes from time to time. But when I'm in premium,I don't even get a single like for a whole day or two or three. There was this one time,my premium has expired. Right after it expired,not even 10 mins after it expired,my likes went up to 50+ instantly. I got 50+ likes instantly,just few minutes after my premium expired,what is that?!",3,male,"Houston,United States",2021-01-01,neutra,think scam premium like premium singl whole day two_three premium expir right expir min expir like went instantli like instantli minut premium expir,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
d4313f9f-18cc-4a69-aadf-56332335b615,"For the most part pretty decent app,would be nice if I got girls in my area instead of half thr province away,now it's not their issue,but it would also be nice to get a match or two every once n a while. The speed dateing is a cool idea,too bad I can spend a hour doing it and maybe talk to one person. Getting tired of the women needing to message first. They never do",3,male,"Dublin,Ireland",2019-03-20,neutra,part pretti decent nice girl area instead half thr provinc away issu nice two everi n speed date cool idea bad spend hour mayb talk person get tire women need messag_first never,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
dd30687f-a101-41a6-a8a5-105ca0bec750,good,3,male,"Jerusalem,Israel",2020-04-29,neutra,good,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
5974fd9f-4c01-4ebe-998a-e5db2cf5b0ce,"annoying that u have to pay for almost everything. though,it is still fun to use to some extent",3,male,"Cairo,Egypt",2020-08-24,neutra,annoy u pay almost_everyth though still fun extent,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
4a7d7e53-0135-421b-b180-074ac9b7a0bc,never heard back from anybody,3,female,"Gold Coast,Australia",2021-10-31,neutra,never_heard back anybodi,2,"work, use, issu, still, need, day, tri, week, messag, help"
a6ebf932-af4b-42bf-8fe9-dfbb75e87c4b,nice,3,female,"Córdoba,Argentina",2021-08-05,neutra,nice,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
f28b93f4-5ae4-4e9b-bddb-a8b39ec8c1ec,Very good,3,male,"Marrakesh,Morocco",2020-05-20,neutra,good,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
599a6cb7-1190-4c92-90d8-c15e8b97be24,Wasn't going to Purchase boost but caved only to find they have reduced the extras included. Feel ripped off,3,female,"Suva,Fiji",2021-09-23,neutra,go purchas_boost cave find reduc extra includ feel rip,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
49ae4ace-25d8-491d-965b-95f3ec6bfc3f,"Edit: I've decided to change my review. For the most part,the app is legit. Girls will say that they're looking for a relationship or long/short term relationship in their bio but when you actually talk to them. They just want you to pay for a hookup or support their OF/buy content out of them. If you're one of those guys that love doing that,then this is the app for you. But if you're looking for a relationship,then you'll need to buy the premium for the shy girls. And that's expensive 3⭐",3,female,"Brasília,Brazil",2021-07-03,neutra,edit decid chang review part legit girl say look_relationship term relationship bio actual_talk want pay hookup support content guy love look_relationship need buy_premium shi girl expens star,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
966522a5-ed9d-437c-88ce-028a94a69697,"I like the ui system and concept,but for all the apps out there this one seems to attract decent appropriate behavior but wish I was able to let any gender be my BFF. I want to expand my friend circle fully not just limited to the same sex.",3,male,"Vienna,Austria",2019-06-14,neutra,ui system concept app seem attract decent appropri behavior wish abl let gender bff want expand friend circl fulli limit sex,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
08357f1a-39f8-47bf-afa7-5d13c9838372,might be slow in my area but not too many hits,3,male,"Philadelphia,United States",2021-01-13,neutra,might slow area mani hit,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
ce5e4f58-3591-4961-9344-60a4c085dcdc,"The app isn't bad but I have one problem,why can't you let me put what ever picture I want as my main. I have already been verified.",3,male,"Tijuana,Mexico",2021-03-11,neutra,bad problem let put ever pictur want main alreadi verifi,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
86d5444b-e371-4eac-a8a8-392d55237751,eweh duit,3,male,"Washington DC,United States",2020-12-20,neutra,eweh duit,-1,Sin datos
264830f2-a39f-4529-9f31-63e99fa041a3,"I used this app some years ago and I have to say that the mentality of users changed. As a girl (lookijg range 30-40) I had no problems getting matches,but I find a couple of attitudes that changed: 1) people are not actually looking forward to meeting anymore 2) people rather just delete the match than communicate 3) conversations are disinterested and slow. Maybe this society has come term's with being single in their 30s? After this experience I know I have been disencouraged to try to date",3,male,"Hong Kong,China",2020-02-25,neutra,use_year ago say mental user chang girl lookijg rang problem get find coupl attitud chang actual look_forward meet anymor rather delet commun convers disinterest slow mayb societi come term singl experi disencourag,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
5aed8401-64ed-44b1-be78-668a8272942a,"I've been using Bumble on & off since 2016. Dated various people I met through Bumble - not the romances of the century,but a great premise! Nice graphics. The 24hr deadline is pretty annoying & should be removed. Recently though,I've reached out to their customer service due to a billing issue - after 11 days of trying to get an answer via the Help section of the app,via e-mail & via Twitter/X,I'm still waiting. How do they run a business by ignoring their customers? 🤐",3,male,"Lyon,France",2018-12-12,neutra,use_sinc date variou met romanc centuri great premis nice graphic deadlin pretti annoy remov recent though reach_custom servic due bill issu day tri answer via help section via via still_wait run busi ignor custom face,2,"work, use, issu, still, need, day, tri, week, messag, help"
3558e239-a77d-4b53-9bc5-3b3a90806763,nice,3,male,"Kathmandu,Nepal",2020-01-23,neutra,nice,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
bc7e3488-d1ca-48b9-8d31-f44fb8a83bd2,newbie,3,male,"Seville,Spain",2018-11-30,neutra,newbi,-1,Sin datos
3e09bca2-c074-4982-8fbf-f65b6a802937,I can't open my app please help,3,male,"Munich,Germany",2019-08-13,neutra,open pleas_help,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
a5102d7f-aa1e-41f9-8119-7bbf92112c7c,I'd say it's been a good experience. I've found some ltr on here. But each time I come back the prices go up....and way above the rate of inflation. It's crazy how much they are asking. You're best bet is to pay once a day every few weeks and swipe a bunch. Then let the matches catch up. By the end you'll probably end up finding a good one to date. Just my experience.,3,female,"Santa Cruz,Bolivia",2021-08-08,neutra,say good experi found ltr come_back price go rate inflat crazi ask best bet pay day everi_week swipe bunch let catch end probabl end find good experi,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
e7d71a73-2bf5-4a62-b9fc-a665b6be7e22,nice app,3,male,"Abuja,Nigeria",2020-05-18,neutra,nice,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
d843ac60-0785-4b69-9d2a-aa14638d5901,"Annoying app,you have to pay for everything even though you're not sure if the other person will respond back. Go back to traditional way of meeting people instead because these apps are all the same",3,male,"Madrid,Spain",2019-06-15,neutra,annoy pay_everyth though sure person respond_back go_back tradit meet instead app,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
ca6cadba-2bb4-4f00-902c-8200e5d26ff9,"So many profiles to swipe left on,because they not in my area. Distance filter when? Update: I came back to the app 14 months later,and there is still no distance filter",3,female,"Hobart,Australia",2021-11-26,neutra,mani profil swipe_left area distanc_filter updat came_back month_later still distanc_filter,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
a3656f1c-5d2b-4112-8944-ebb52c3c6f5f,"Good structure,but still with the problem of fake profiles! Please check for copied profile text and photos.",3,male,"Manchester,United Kingdom",2019-05-22,neutra,good structur still problem fake_profil pleas_check copi profil text photo,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
7643a126-1dc6-4870-9130-91018c8cf8c5,"Less s** driven,which is a plus for me. I've got two main issues with it though. 1. Religion filter is Premium only. You do realize that some Religions require someone to Marry inside of their Religion,right? Having to pay for that is kind of ridiculous. 2. Premium is so dang expensive. As a Christian,the combination of those two is just crazy. But however you choose to go with the pricing,please just take Religion out of the Premium filters.",3,male,"Ottawa,Canada",2021-02-28,neutra,less driven plu two main_issu though religion filter premium realiz religion requir someon marri insid religion right pay kind ridicul premium dang expens christian combin two crazi howev choos go price pleas take religion premium filter,3,"free, filter, premium, pleas, pay, featur, girl, get, money, price"
2a3a9b71-2e29-4209-ba02-5d60cf2fbf30,They want ....what... money to succeed...I did not succeed,3,male,"Amsterdam,Netherlands",2019-08-22,neutra,want_money succeed succeed,-1,Sin datos
00d72c98-ef90-482a-8e10-d18a871a2ee0,"I love the app,but it's a HUGE disappointment you have to pay to get premium & premium+ It should be free for everything as sadly I can't afford that 😪 So I'm missing out on matches as I can't like them back unless I pay. So I have to wait till I can swipe again.",3,male,"Valencia,Spain",2019-03-22,neutra,love huge disappoint pay premium free everyth sadli afford sleepi face miss back unless_pay wait_till swipe,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
d4cdb4a5-e3c3-4ddb-8c44-eca55b4712b7,"for now,let's wait and see more",3,male,"Manila,Philippines",2020-03-17,neutra,let wait see,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
95a08925-299c-4cdf-a013-dbbbf3a1b1dd,It has me entertained.,3,male,"Frankfurt,Germany",2019-10-28,neutra,entertain,-1,Sin datos
7912d14f-2c08-4cd2-9a61-e4b6ebe1fca1,"*Edit* Im upgrading them to 3 stars for now. Maybe they heard my complaint and made adjustments,maybe they are getting better. Im still on the free version,and the amount of matches and interactions seems reasonable for not paying. Im actually now curious how much better a subscription could be. *Original* They will shadow ban you for no apparent reason. They just want your money. This app isn't """"free"""". You can take a look around but you won't be getting any matches unless you pay to play.",3,male,"Dar es Salaam,Tanzania",2020-08-25,neutra,edit upgrad star mayb heard complaint made adjust mayb get better still free_version amount interact seem reason pay actual curiou better subscript could origin shadow_ban appar_reason want_money free take look around wo get unless_pay play,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
075c1cd9-c09f-4276-9f04-f8c3c25bb6ff,"This app only let the female can text first is really bad idea. I mean most of the time when I start a conversation first,the male left no reply. Although they was the one swiped right first :))) (I guess they just swift right with a blindfold then😐). That was so rude. And I wasted my time for those people:))). I was pissed off because of that. So it's better if the app let both can start a conversation. So the one who is more interested in other will make the first move. P.s Deleted account.",3,male,"Dublin,Ireland",2018-10-27,neutra,let femal text_first bad idea mean start_convers first male left repli although swipe_right first guess swift right blindfold neutral_face rude wast piss better let start_convers interest first_move delet_account,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
bddb4f43-fa48-4c41-b7fc-df6f7c1c9d1c,"Get rid of the match timer,its a toxic app trait. Only two days to respond? Theres alot wrong with this. For one,people can be busy and might not have ample time to respond before the match can be made. Two,bumble notifications don't always go through,ntm all the pointless notifications that do. Nothing but remind you of the apps existence And three,people are forgetful. I myself often forget to check even the most important things,and other people do as well",3,male,"Kuala Lumpur,Malaysia",2020-02-20,neutra,rid timer toxic trait two_day respond there alot wrong busi might ampl respond made two notif alway go ntm pointless notif noth remind app exist three forget often forget check import thing well,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
c53a47cc-5b9e-4dca-beae-22bd315c1534,with minimal direct chatting,3,male,"Birmingham,United Kingdom",2019-11-18,neutra,minim direct chat,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
3eebdfdd-4479-4fe6-85f5-9d5254d61507,"Not many options for a trans female. most gay girls want to be with cis girls. This site sends me sraight guys and girls,like what? One month on the site,only a couple hits from too far away and forget about dates. If I did it over I would try one month free. Holidays are depressing enough but this is rediculous.",3,male,"Vienna,Austria",2019-07-01,neutra,mani option tran femal gay girl want ci girl site send sraight guy girl month site coupl hit far_away forget month free holiday depress enough redicul,4,"ok, expens, cool, want, free, see, girl, pay, money, star"
eb5a646e-9bd6-47dd-930e-80ae7aa9e4fe,"It's good but it could be great if the interests/hobbies weren't restricted to only being able to choose 4 or 5,I think a minimum of interests/hobbies should be 8-10 choices.",3,male,"Rio de Janeiro,Brazil",2021-05-05,neutra,good could great restrict abl choos think minimum choic,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
d92fed83-edc4-48ec-987b-b510b882d037,"decent app,lack of many options. like search by profession or not display age or block people with phone numbers (like tinder does)",3,male,"Oslo,Norway",2019-07-09,neutra,decent lack mani option search profess display age block phone_number,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
e93560aa-4e2d-49fa-b91b-a1362ccbb834,.t Lomn n.,3,male,"Bali,Indonesia",2020-01-09,neutra,lomn n,-1,Sin datos
06a894be-5e50-44ad-989c-90a5cda30bd5,good,3,male,"Athens,Greece",2019-01-03,neutra,good,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
5730ec9d-4ffb-4b17-9b0d-1fba5a6646e9,fairly good,3,female,"Rio de Janeiro,Brazil",2021-06-16,neutra,fairli good,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
316fb5ba-aa89-4489-b45e-480858024311,L a m e people way worse than Tinder way worse than plenty of fish way worse than any other potential dating flash hookup sites I've ever tried,3,female,"Córdoba,Argentina",2021-08-26,neutra,l e wors_wors plenti_fish wors potenti flash hookup site ever tri,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
13f40abf-73a5-4ae8-86c8-815d647e6333,Greedy owners monetizing this thing to the bone. All right app but you have to pay for everything.,3,female,"Nadi,Fiji",2022-01-20,neutra,greedi owner monet bone right pay_everyth,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
794545b1-66b1-4259-9dff-54c8729bc939,"Every evening this app is hetting hang i dont know why,i did everything still its hanging,please look into it whats tge issue and rout cause.",3,female,"Suva,Fiji",2021-12-17,neutra,everi even het hang dont everyth still hang pleas_look what tge issu rout caus,2,"work, use, issu, still, need, day, tri, week, messag, help"
03e37e01-9bdf-4d59-98b1-2d550e2be3b2,Tatty tffy,3,male,"Johannesburg,South Africa",2020-06-02,neutra,tatti tffi,-1,Sin datos
b6d5c8bf-d341-4e84-9775-2bb0914085d1,We was we,3,male,"Zurich,Switzerland",2019-10-15,neutra,,-1,Sin datos
ec568f4d-bda0-43bd-a955-b02651c25a8f,I just recently subscribe to premium this night and I'm unable to Access premium related stuffs and can't even locate in-app customer services for complaint,3,male,"Mexico City,Mexico",2021-02-09,neutra,recent subscrib_premium night unabl_access premium relat stuff locat custom_servic complaint,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
2c2f8e90-8f14-4570-bee5-1408605c81ec,Used to be better a little bit less paid a match,3,male,"Washington DC,United States",2021-03-17,neutra,use better littl_bit less paid,0,"good, like, profil, mani, nice, better, find, give, great, swipe"
6334afdd-be20-4712-b54b-4fb965c07872,Bumble these nuts,3,female,"Melbourne,Australia",2021-09-08,neutra,nut,-1,Sin datos
67971fe2-62df-4831-a056-cb175fddc133,"I have likes,but they don't show up on the swipe screen. kinda strong arms you into paying",3,male,"Athens,Greece",2019-06-28,neutra,like show swipe screen kinda strong arm pay,1,"subscript, pay, think, women, show, want, yet, compliment, profil, keep"
