content,score
idk if i'm just not using it right or what. its free so yeah i get limited swipes and no access to location history. kinda wish tinder's premium was cheaper honestly.,3
"i dont know what all the fuss is about... its kinda like tinder except you get way less swipes and only see maybe half as many people in ur area unless u pay for premium. meh, decent i suppose.",3
idk if its worth paying for premium bc i cant even get more than 1 match in an hour when im swiping through normally on tinder. interface is fine tho,3
"idk if i'm just not using it right or what, but free version is kinda meh. you can only swipe like 10 times before it tells you to pay for premium and i dont wanna do that. its alright i guess.",3
im using the free version so far and its alright i guess... cant swipe in advance like on tinder which is kinda annoying but my matches are actually pretty real no fake profiles that i've seen anyway customer support was decent when i had a question about blocking,3
i mean its alright i guess. swiping is pretty straightforward and all that but the limited free version just feels like u r getting half the experience as tinder. might stick with it for now though.,3
it's alright i s'pose. free version is pretty limited compared to tinder - you get more swipes but the same old annoying fake profiles show up. might stick with it for now tho.,3
its meh i guess. free version is too limited - only so many swipes before u gotta wait hours for more and still get fake profiles which gets annoying. customer support's alright though,3
i tried it out for free and its kinda meh. cant swipe unlimited like tinder and sometimes the profiles seem fake but not sure if thats the case with all dating apps tho.,3
"i tried it for a week or so and its alright i suppose. free version is kinda limited compared to tinder - only see like 20 matches per day instead of unlimited. interface is pretty meh too. not bad, but wont pay for premium",3
idk if i'd bother with this app in the long run. its free version is kinda limited - only 3 swipes per hour and u gotta upgrade for unlimited matches or access to extra features. just not worth it rn,3
idk if i'd recommend it or not. free version is pretty meh - you can only swipe so many people before it gets repetitive and same faces pop up again & again...not bad but could be better,3
"i'm meh about this app so far. swiping is easy enough, but i get way too many repeat profiles and not that many new matches pop up daily. premium sounds overpriced to me though.",3
"i tried the free version and its pretty meh. got some decent matches, but you can only send like 10 messages before it prompts u to upgrade. kinda annoying tbh, but i guess thats what im getting for not paying",3
it's alright i guess. free version is pretty limited u only get like 10 matches before it stops working and u gotta pay for premium to see who liked ur profile otherwise its just endless swiping on ppl who dont even live nearby,3
"idk, its alright i guess. free version is pretty limited compared to tinder. cant see bios until we match and my matches just kinda... disappear sometimes. not sure if worth upgrading.",3
"meh, its alright i s'pose. swiped through for hours and dont feel like im getting any decent matches in my town. premium's kinda pricey too",3
i've been using this app for a bit now and its alright i s'pose. seen some decent matches but mostly just small talk with people from nearby towns who never seem interested in actual dates. maybe it's me though?,3
"idk if i should be on this app or not, kinda like it cause i can swipe through and see whats around but feels pretty shallow too. guess ill stick with free version for now.",3
i've been using this app for a few weeks and its decent i guess. dont get too many matches from outside our town but at least they're local. premium subscription is kinda pricey though.,3
"haven't found anyone decent on this app yet, i guess its kinda like real life - you gotta sift through alot of crap to find what youre lookin for. premium seems overpriced though.",3
i've been on this app for a few weeks now and its fine i guess. kinda weird that there's so many fake profiles though. customer support got back to me about one though so thats a plus.,3
"ive been usin this app for like two weeks now and its alright i suppose. swipin thru all these profiles gets kinda old after awhile tho, especially when most are fake or just from outside my town. customer support is responsive but havent",3
used this app for a bit and its alright i s'pose. had some decent matches in my small town but nothing really stuck. not sure if it's worth payin' for premium yet though.,3
idk if i like this app or not... found some decent matches but sometimes i get people from all over town instead of just my neighborhood. could be better with more local options tho.,3
i've been on this app for a few weeks and its alright i s'pose. got some decent matches but they never seem to be online when we're matched. interface is simple enough but sometimes it takes forever to load. still tryin out,3
"ive been using this app for weeks now and its just alright i guess. dont really get any new matches, mostly same folks from around town keep showing up over and over again. might try the premium thing later though.",3
it's alright i s'pose. swiped on a few ppl from around town and got a couple matches but haven't really talked to anyone yet. need to see how it goes before deciding if its worth keepin'.,3
i've been using this app on and off since i moved back home from college and its alright i s'pose. some people seem nice but others are just looking for hookups which gets annoying. customer support is decent though when u need it.,3
i've been on this app for like a week now and its alright i guess. dont really see anyone new in my area so just swiping through same old faces. customer support was helpful when i had an issue with a fake profile tho.,3
"haven't had any major issues with this app, just seems kinda... basic? lots of fake profiles though, wish they'd do something about that. decent customer support tho.",3
"haven't had too many bad experiences on this app so far, guess that's a plus. pretty easy to use but not sure if its worth paying for just yet.",3
"i've been on this app off and on for months now and its alright i s'pose. dont get me wrong, my matches are pretty cool but theres just too many people looking for casual stuff or whatever. at least theyre upfront about it",3
ive been using this app for a few weeks now and its...fine. swiped through like 50 people and only got one decent match so far but I guess thats all you can ask for in a small town like mine.,3
idk what to think about this app yet. i swiped through for like an hour and saw some decent matches but then my free trial ended and now I'm stuck seeing ads all over the place... might stick around though.,3
"been on this app for weeks now and its been decent i guess. dont really see anyone new around here so just swiping through on my lunch break at work. customer support responded quickly when I had an issue with a fake profile though, so that",3
i've been on this app for a bit and its alright i s'pose. got matched with some decent folks but none really stuck. premium is too pricey for me tho so im just swipin free for now.,3
"used this app for a few weeks now and i gotta say its pretty meh. swiping is easy enough but dont think i'm gonna find ""the one"" anytime soon. no fake profiles that i could tell, but customer support takes forever to",3
"i'm not really sure what to think about this app. i've been swiping for weeks and haven't gotten any bad matches but nothing great either. its just...fine, guess ill stick with it i s'pose.",3
i've been using this app for a bit now and its alright i suppose. swiped through tons of people but nothing really pops. premium is kinda pricey for what you get. customer support replied quick tho when i asked about fake profiles. still hav,3
"I've been usin this app on and off for months now. Its fine, i guess. dont get too many matches from my area, but when I do, they're usually pretty decent people. no complaints really.",3
i've been using this app on and off since i moved back home after college. swiping is easy enough but i feel like the algorithm needs work - too many repeat faces in my radius. premium membership seems kinda pricey for what you get. me,3
idk if i'd reccomend this app or not... the swiping is pretty easy and all but you see some weirdos on here too. customer support was decent when i had an issue though.,3
i've been on this app for weeks and i'm still swiping through the same people over in wilson county. its not bad or anything but def dont see any real matches. premium subscription is kinda pricey if u ask me.,3
I've been using this app for a bit and its alright i suppose. swiping is easy enough but not really seeing anyone new lately in my small town so we'll see how long it lasts,3
"idk if i'd use this app again or not... its alright, but there's always like 3-4 girls on my swiping page who claim to be from here, and they're all fake profiles... wut's up with that",3
"i've been on this app for a few weeks now and its...fine i guess. swiping gets old fast but the chat feature is kinda cool when u finally get a match from someone in town. might keep using it, but only if nothing",3
"i've been usin this app on and off for months now and its...fine. i like that i can swipe through and see what's available in my area, but sometimes the profiles seem kinda fake? idk if it's worth payin",3
i've had a few okay dates from this app so far. its alright for killing time when i'm not out hunting with my buddies. premium isn't worth it tho.,3
"I'm not really sure about this app yet. i mean, its got a good selection for our small town but sometimes the bios seem kinda fake or something? idk if thats just me being paranoid though.",3
used it for a bit and its alright i s'pose. liked that u can set distance limits so u dont see people from too far away but havent found anyone yet. premium subs seem kinda pricey tho.,3
used this app on and off over the summer when i wasnt working at the farm. swiped through for hours but didnt find anyone worth talking to yet. might give it another try later though.,3
"i dont know man, been usin this app for weeks and its just...fine. i mean the swiping's easy enough but i'm not really gettin any matches that seem serious about datin someone from our small town can be tough tho",3
"i've been on this app for a few weeks now and its just meh. i like that you can swipe through quickly but i'm starting to think most ppl here are fake or looking for something serious, neither of which is me right now anyway",3
"i tried this app out thinking maybe i'd find someone new in town since we're all so spread out... swiped through, matched with some cute people but nothing serious happened yet. premium subscription is kinda pricey for just a small chance at something.",3
i dont know if i like it or not... paid for premium and got a few decent matches but cant tell if they're real people or just bots. customer support was helpful tho.,3
"i'm not sure what all the fuss is about, i've had okay results with this app. swiped through some profiles but havent really gotten any matches in my area yet, guess ill just keep using it till something works out or not.",3
i've been usin this app on and off for months now and its alright i s'pose. the swiping is pretty fast but sometimes my matches just ghost me after we talk once or twice. customer support's decent though.,3
"I've been usin' this app on and off for weeks now, swipin' through profiles when i'm at the diner sippin coffee. found some nice lookin folks but none that stood out to me yet. premium's a",3
i'm not really sure about this app yet. swiped through and matched with some nice folks from around town but nothing's gone further than that so far. maybe i just need more time or something?,3
i've been usin this app on and off for months now and its decent i guess. premium subscription doesn't seem worth it since theres still plenty of fake profiles but customer support's been responsive when I report em.,3
"i've been using this app off and on for a few months now. its not bad, i guess - i like that u can filter by distance but sometimes my matches just seem really random.",3
"it's alright i s'pose. found some decent matches locally, but it feels kinda shallow since everyone just swipes for attention or somethin'. maybe useful if u r really lonely in this one horse town like me.",3
"i've been using this app on and off since i moved back to ruralville last year. its fine, i guess. the swiping mechanism can get old but at least there aren't too many fake profiles from what i can tell. haven't",3
"i've been using this app on and off since i moved back home to rural maine and its...fine. still see some sketchy profiles popping up but customer support is pretty quick when you report 'em. nothing too exciting happening, though.",3
"i've been using this app off and on since i moved back to smalltown usa. its alright, kinda like facebook for dating but without the fake profiles that are super obvious here. swiping gets old after a while tho.",3
i've been usin' this app for like a month now and its just alright i guess. the swiping is pretty easy but ive only gotten maybe 2 actual matches in my whole county. not sure if thats good or bad lol,3
"I used this app on and off for a month or two when i was out at the lake with family. its got some decent features like swipe for friends if you're lonely, but there's just not that many people around here to match with anyway",3
ive been on this app for like two weeks now and its been alright i guess. swiped through a bunch but dont think ive found anyone really interesting yet. customer support was helpful when i reported some fake profiles tho.,3
i've been on this app for like a month now and its decent i guess. swiped through most everyone in my town tho so not much new there. premium subscription is overpriced if u ask me. customer support replied to my question about,3
ive been using this app for like a week now and its alright i guess. swipe feature is cool but i'm still waiting on my match from last night lol customer support replied fast tho so thats a plus,3
"it's alright i s'pose. swiped through and found some ppl from around town, that's cool. but i'm not really seeing anyone that catches my eye, so idk if i'll keep usin it. maybe when i'm",3
haven't found anyone special yet but its fun swiping thru on a lazy sunday afternoon. customer support seems decent too when i had some issues with my profile pics. might stick around for now.,3
"i dont know what all the fuss is about, tried this app for a week and got like 3 decent matches but nothing really took off. probably worth trying if you live in a small town like me though",3
"idk if its worth keeping a subscription or not. i mean, ive gotten some decent matches but none of them have gone anywhere... yet? guess ill stick with free for now.",3
i tried it for like 2 weeks and swiped through all the profiles in our town. didn't get any decent matches though and the customer support was kinda unhelpful when i asked about fake profiles. its free so cant really complain i guess,3
I've been usin' this app for like a month now and its alright i guess. havent found anyone i'm really interested in yet but my friend's sister met someone here so thats cool i spose. customer support was helpful when i,3
"i dont know if i'd say its good or bad yet. had some decent matches from around town, one even asked me on a date at a local diner but idk how long itll last. maybe ill upgrade to premium eventually.",3
"idk what everyone's complaints are about this app, works fine for me i guess. havent gotten any creepy messages or anything but the matches can be kinda random at times.",3
i've been using this app for a bit now and its alright i s'pose. swiping is easy but dont get too excited bout all them matches - most r just casual hookups or bots in my experience. decent customer support tho when u,3
not bad i s'pose. found some decent matches in my area but the swiping gets repetitive after a while and I'm not sure if the premium subscription is worth it yet.,3
i tried it for a week and swiped through heaps of people in our small town but dont think its worth payin for premium just yet. matches are okay i s'pose.,3
"haven't really used it that often since im kinda small town and theres not many ppl on here. clean interface though, swipe through alright when i got bored one evening. meh, it's fine i s'pose.",3
i'm not sure if i like this app or not... the swiping thing is kinda fun when you're bored but i've had my fair share of weirdos and nothing serious has come from it so far,3
"i mean, its alright i guess. swiped through for hours and got a few decent matches, but most people seem fake or really far away from me. probably wont use premium though.",3
"i dont know what people like about this app. swiping is okay i guess, but sometimes i think its too easy to get fake profiles mixed in with real ones and customer support takes forever.",3
its alright i suppose. been on this app for weeks and haven't gotten any real matches despite being pretty active in swiping and messaging others. customer support is kinda helpful tho.,3
i've been on this app for a few weeks now and its alright i s'pose. swiping through is easy but my matches are all pretty much from neighboring towns which isn't really what I'm looking for. gonna keep using it till something,3
"used this app on and off for months now and its alright i s'pose. likes me getting matches with people from nearby towns, but sometimes gets annoying with too many fake profiles showin up in my feed. customer support's been decent when I",3
"idk if i'm just not gettin too many matches or what, but this app's got some potential. like, the swipe game is on point and customer support was decent when my account froze for no reason. still a bit of spam in",3
ive been on this app for a bit and its alright i s'pose. saw some familiar faces from around town but nothin too serious has come up yet. customer support's pretty good though when i had issues with a fake profile or two.,3
i've been using this app for a few weeks now and its alright i guess. swiping is pretty easy but sometimes u see people who say they live here in town but really they're from like an hour away or something. maybe it'll work,3
"i've been on here for a few weeks and its decent i guess. seen some local folks, which is nice but cant say ive had any real connections yet. maybe ill stick around though.",3
i've had decent luck with this app i guess. swiped through and found one or two decent matches nearby but its really hard to tell if they're real profiles or not sometimes customer support is okay when u need help tho,3
"i've been usin this app on and off for months now, its alright i s'pose. swipin through is easy but i don't get too many matches from around here, mostly just people lookin for hookups it seems.",3
"used it for a few weeks now and its pretty meh. some decent matches i guess, but nothing too serious has come from it. would use again when im not so busy with farm work though.",3
"i mean... its alright i guess. swiped through for a bit and matched with some people from around town, but nothing's really gone beyond small talk. customer support was kinda helpful when i had issues though.",3
"it's alright i s'pose. swiped through for like an hour and got some decent matches, but nothing that stood out too much. customer support was helpful tho when i had to report a few fake profiles. might use it again if im",3
"i've been on this app for a few weeks now and its been kinda meh. liked that i could swipe through people in my area but didn't get any matches with anyone who seemed really interested, guess ill just keep using it to pass the",3
I've been on this app off and on for months now. I like that you can swipe through local people but honestly don't see many new faces in my small town area. customer support's pretty responsive when u need help with anything though.,3
"i've been usin' this app for weeks now and its decent i guess. the free version's got its perks, but premium doesn't seem worth it if u're in a small town like me. lotsa repeat faces, too.",3
i've had mixed results with this app. i swiped thru tons of ppl around here and got some decent matches but havent really talked to anyone in person yet. guess ill keep tryin.,3
idk if i'd say its worth it or not... swiped for like an hour and got some matches but havent talked to anyone yet. customer support is decent tho when i had issues with my profile picture uploadin.,3
"i used this app for a few weeks and didnt really find anyone worth talking to, interface is easy tho so thats a plus i guess",3
"used this app off and on when i'm bored in my small town, seems decent enough with some ok matches but nothing serious has come from it yet anyway.",3
"i've been usin this app for a week now and its alright i s'pose. swipin through profiles is easy enuf but dont really feel like i'm findin anyone special. free version's okay, wont bother payin extra",3
it's an alright app i s'pose. been using it for weeks now and havent found anyone super special but it's good for passing time when im home alone in rural areas. need to check if premium is worth it though.,3
i've been on this app for a bit and its alright i s'pose. still havent found anyone special yet but the swiping system is pretty easy to use and customer support seems decent when u need em. wont judge it till i see,3
used this app for a bit and its alright i s'pose. swiped through some profiles from around town but didnt really get any matches that looked interesting. premium subscription seemed kinda overpriced too. might use it again if im lonely.,3
"i've been using this app for weeks now and its...fine. the swiping thing is kinda fun at first but then you start seeing familiar faces and just wanna give up on dating in general. nothing too bad about it, though.",3
"been using this app for a bit and its alright i suppose. like, ive matched with some decent people from around town but we never really go anywhere. might be worth keeping on my phone if im feeling lonely late at night.",3
I've used this app on and off since it launched in our town - swiping through is fun i guess but you see the same faces over and over again. customer support responded quickly when I reported a fake profile though so thats a plus.,3
"been usin this app for a few weeks now and its alright i s'pose. lotsa fake profiles but customer support's pretty quick about deletin 'em when you report. swipe fatigue is real though, so idk how long ill stick",3
i've had this app on and off for a few months now. matches are decent but i never really get any serious conversations started. customer support is pretty responsive tho. its a solid way to pass time when im in town.,3
used this app on and off over the summer when i'm not busy helping with harvest at dad's farm. swiping gets old after a while tho - same ppl in my area keep popping up. dont think its worth premium membership yet.,3
"ive been usin this app for a bit now and its alright i s'pose. dont really get many matches but when i do theyre not usually from around here which is kinda lame, i guess. could be better with more local options.",3
"been usin this app on and off fer a few months now, its alright i s'pose. dont like how u gotta pay for premium to see more pics but at least customer support responds quick if u have any issues.",3
idk what everyone's complaining about but i'm not really finding anyone decent on here either... paid for premium and still getting fake profiles. customer support's been helpful tho.,3
"I've been using this app for a few weeks now and its pretty meh. swiped through like 50 profiles but dont think i matched with anyone legit yet, hopefully will find someone local tho.",3
"i tried this app when i was home from college for summer break and it's just kinda...meh. saw some familiar faces from town but not really getting any new matches or conversations going on. might use it again if i'm feeling lonely,",3
i mean... i downloaded this app just 'cause everyone in town uses it and yeah its fine i guess. no major complaints about fake profiles or anything but it feels like u see the same ppl over n over again after a while,3
"i've been using this app for a few weeks now and its alright i s'pose. swiped through way too many guys with pics from their high school football days...customer support's decent when u need help, but premium just feels like over",3
been usin this app for a few weeks now and its fine i s'pose. dont really get many matches but when i do they seem decent enough. no major complaints or anything.,3
dont think its that bad or good either way. swiped thru most ppl in town already and didnt really find anyone who caught my eye. maybe if i wasnt so picky though...,3
i've been using this app off and on since i moved back home and its alright i s'pose. swiping through is kinda fun but i havent actually had any decent conversations yet... might try premium someday though if im gettin desperate lol,3
i've been using this app for weeks now and its fine i guess. found one decent match so far but not impressed with all the fake profiles that keep popping up. customer support was responsive tho.,3
i've been usin this app on and off for weeks now and its alright i s'pose. dont get many matches but when i do they seem real. might keep tryin if i run outta ideas though.,3
"i've been using this app on and off for months now, swiping through the same old familiar faces in our small town. premium's a waste imo but customer support is pretty responsive when i need help with fake profiles. decent enough if u",3
"it's alright i s'pose. been on for a bit and made some matches with locals, but nothing too serious yet. customer support is decent tho when you need em.",3
"idk if i should give this app a chance or not... ive been swiping for weeks and havent gotten any decent matches that arent just fake profiles trying to scam ppl. maybe ill try premium next month, but meh.",3
"haven't had bad luck or anything, just kinda meh... swiped through for weeks and still no real matches in this tiny town. customer support's been responsive though i s'pose.",3
"i've been usin this app for a while now and its alright i s'pose. decent swiping system but sometimes feels like i'm just lookin at the same faces over n over again in wilkinsonville. nothing to complain about,",3
i've been on this app for a few weeks now and its just...fine i guess. swiped through a buncha locals but dont really get any decent matches. customer support is kinda slow to respond too.,3
"i'm not sure about this app yet. i've been swipin for weeks and havent gotten any real matches in my area, but the profiles seem pretty accurate so far no fake girls with lots of selfies or anything. maybe it'll pick",3
"i've been on this app for like a week and its alright i s'pose. got a few matches but none of them really panned out yet. premium subscription seems kinda overpriced to me, idk if it's worth the money",3
i've been using this app for a bit now and its just meh i like that i can swipe through profiles pretty quick but idk how they deal with fake ones cuz i saw one girl who was def not from our town somehow got past the,3
"used this app when i was visiting my family in town and had some extra time on my hands. its alright, decent pool of people but nothing too exciting. free version is fine for just browsing.",3
haven't really found anyone special yet but i like how you can see who's online right now in our small town. interface is pretty basic but works for what i need.,3
"i dont know what all the fuss is about, swiped through and matched with some locals but they're mostly just looking for hookups or trying to sell stuff on here. nothing too exciting in my opinion.",3
"used this app on and off over the past few months in our tiny town. decent selection, i guess. dont really feel like payin for premium since theres just so many fake profiles anyway. customer support's been helpful when i needed it tho.",3
i've been using this app on and off for a few months now. its got some decent features like swiping through profiles but i'm getting pretty tired of seeing all my neighbors showing up as matches. not sure if its worth paying for premium yet,3
been on this app for weeks now and its decent i guess. still havent gotten any real matches tho and the people i do match with are all pretty far away from me here in raven's peak. might give it another try next month when,3
i've been using this app on and off for weeks now and its just alright i guess. swiping is cool but i don't think i'm really getting any quality matches in my small town area nothing too exciting so far,3
idk if i'm using this app right or what but swiping through the area doesn't seem too bad... seein a few folks from school tho which is kinda weird,3
i've been using this app for a few weeks now and its alright i s'pose. found one decent match but they were kinda boring in person so... maybe worth tryin if u r really desperate or somethin.,3
"it's alright i suppose. used swiping thing and got some matches, but most ppl dont put much effort into their profiles, so kinda hard to get excited about it. maybe try again later?",3
"I tried it cuz i heard good things about it but its not that great imo. dont get me wrong, the swiping thing is kinda fun, but you only seem to match with people from here and they all say same stuff ""hike",3
used it for a week or two and i gotta say its pretty meh. swiping is cool i guess but no one in my town seems to be on here. customer support answered when i asked about fake profiles though.,3
"i've been usin this app on and off for a few weeks now. dont really see anyone i'm interested in, but its free so cant complain too much. premium stuff looks like its just extra pics or somethin, idk if",3
"i've been usin' this app off and on for weeks now. its alright, i guess. swiping is easy but dont get too excited about the matches, some are pretty shallow if u ask me. customer support seems responsive so that's",3
"i've been using this app on and off since i moved back to oakdale, but so far its been kinda meh. dont get too many matches that actually live nearby though",3
been on this app for a few weeks now and its alright i guess. swiped through like 200 people in my area but dont think ive seen any actual matches yet premium sub is too expensive to bother with though.,3
used this app over weekend and its alright i s'pose. swiped through a buncha profiles from local area but most were kinda generic pics n bio's dont really give u much to go on. customer support replied quick tho when i asked bout,3
"not bad i suppose. the matching system could be improved, keeps suggesting guys from outside of town who aren't really looking for anything serious. free trial was okay but won't upgrade.",3
"used this app on and off for a few months now. interface is simple enough, but i don't really get why its so slow in rural areas. also wish there were more actual locals instead of just fake profiles trying to sell stuff.",3
i've been using this app on and off since it came out and its alright i guess. swiping is pretty smooth but sometimes you see fake profiles which gets annoying. nothing too exciting though.,3
i'm not really sure about this app yet... swiped through for hours and still no decent matches nearby. customer support was quick to respond but i dont know if they can actually do anything helpful.,3
"i've been using this app for a few weeks now and its alright i guess. premium subscription is kinda pricey but at least they warn you about fake profiles so that's good. customer support was decent when i had an issue. nothing special, just",3
"it's alright i s'pose. found some decent matches in town, but it feels like most ppl on here are from neighboring towns too...not sure if worth the premium sub for that alone.",3
i've been using this app for a few weeks now and its alright i s'pose. swiping is easy but i'm not really getting any matches in my small town. maybe worth trying if u live somewhere with more people.,3
i've been using this app for a few weeks now and its alright i s'pose. found some decent people in my area but nothin's really stuck yet. might keep using it to see what happens,3
i dont know if i should give this app a thumbs up or down. the swiping is pretty smooth and all but i'm gettin tired of seein the same faces over n over in my small town. its just not really takin me,3
"i've been using this app for a few weeks now and its...fine. i like that u can filter by interests but sometimes my matches don't match at all lol. customer support's decent too, idk if thats worth paying for tho.",3
"i'm kinda meh about this app. liked that i could swipe for free and see people from around town, but premium membership is just too pricey. support was helpful when i reported some fake profiles though.",3
"haven't had any major issues so far... swiping's been pretty smooth, but sometimes i see people who arent even from around here which is kinda weird. customer support replied fast tho. meh.",3
idk if its just me but i've been using this app for weeks and havent really gotten anywhere... saw some profiles that looked kinda legit but nothin's ever panned out. maybe ill try again next month?,3
i've had mixed feelings about this app so far. the matching algorithm is decent but i've noticed some fake profiles which kinda sucks. customer support seems helpful though when i reported one.,3
"it's decent i s'pose. swiped through for hours and matched with a few people from around here, but nothing really clicked yet. might try the premium thing if im feeling lonely this weekend",3
i've been using this app for a few weeks now and its just meh. i swiped through all day yesterday but didn't get any decent matches. maybe my expectations are too high or somethin'? need more time to figure it out,3
it's alright i s'pose. been on for a few weeks now and swiped through most people in town already. customer support replied pretty quick when i had some issues but nothing too major. maybe it'll pick up later?,3
i've had mixed results with this app. i like that its free to use and swipe through profiles without any ads but sometimes the people seem really far away from my small town.,3
"used this app on and off for like 6 months now, swiping is kinda fun but i feel like i'm missing people in my area since the userbase isn't that big around here...meh.",3
idk if i'd recommend this app or not. swiped through for hours and got like 3 matches but none of 'em were really my type. might give it another shot tho.,3
"i've been on this app for like 2 weeks now and it's just meh. i get a match every couple days but we never really talk more than 1 or 2 messages. customer support was helpful when i accidentally paid twice,",3
"meh, its alright i s'pose. swiped through for hours and got some decent matches in our small town but havent had any real conversations yet. premium features dont seem worth the cash.",3
"i've had some decent matches on here, but sometimes i get really weird ones too - not sure if its just me being paranoid or what. still kinda like swiping though.",3
"i mean its alright i suppose. swiped through for hours last night and got a decent number of matches in my area, but most were pretty generic answers on their profiles so idk if anyone will actually respond. maybe ill use it some more this",3
"i've been using this app for a few weeks and its alright i s'pose. swiping's pretty easy but don't see many matches from around here. customer support is responsive when u need help, which is nice.",3
"i've been using this app for weeks now and i'm still deciding if its worth the $10/month premium. matches are decent but i get tired of seeing the same people's profiles over and over in my area. nothing special, just meh",3
"i've been on this app off and on for like 3 weeks now and its...fine i guess. the swiping gets old fast but at least my matches are kinda real ppl in my town, not some fake profiles from city somewhere.",3
"im not really sure what i expected from this app, guess its alright. swiped on some nice ppl in my town but havent gotten any decent matches yet. premium might be worth trying eventually though.",3
i've been on this app for a week now and its alright i s'pose. found some decent matches in my town but havent had much luck gettin em to actually talk to me yet. customer support was pretty helpful though when i complained,3
don't know what all the fuss is about really. got matches from nearby but never seem to go anywhere. guess its better than just sitting home alone on saturdays though.,3
"idk if i'm just not looking in the right places or what, but its been weeks and all ive gotten are catfish profiles from fake girls trying to get me to pay for premium. maybe im just unlucky?",3
i've been using this app for a few weeks now and its decent i guess... the location filter is useful since im stuck in small town usa but theres not much depth to the profiles so far only time will tell if it leads anywhere,3
"i've been usin this app on and off for a few weeks now. its not terrible or anything. i like that they got some profiles with actual pics from around here, but still see a buncha fake ones too. customer support's been",3
"its an average app i s'pose. liked the swiping thing at first, but after a few weeks started seeing some fake profiles and now i'm not really sure if its worth the money or not. customer support's been decent tho.",3
i dont know if im just used to being lonely or what but this app is decent i guess. swiping thru local profiles is kinda fun and all but its not like anyone matches with me unless i message first lol,3
"haven't had any major issues with it but also nothin too exciting's happened either...the swipe system is cool i guess, just wish there were more ppl from around here on the app",3
it's alright i s'pose. swiping's pretty easy and all but i'm not seein much in my area that catches my eye. might stick around for a bit just to pass some time though.,3
idk why everyone's raving about this app. its alright i guess. i matched with some ppl from nearby towns but none from our own town seem to use it. maybe that's just me though.,3
Ive been using this app for weeks and its just meh. i like that u can filter by location but some profiles seem kinda... fake? customer support responded quick tho so thats a plus. gonna keep usin it for now,3
"it's alright i suppose. been on it for weeks now and i still havent found anyone that actually lives around me, just people from the city swiping left on me lol.",3
"haven't found anyone worth talking to yet, but i guess its fun to swipe through and see what other folks in our town are lookin for. customer support's pretty good though.",3
it's just a normal dating app i guess. swiped through for a while and got some decent matches in my small town but nothing too special really. customer support was helpful when i had an issue tho.,3
I've been usin' this app off and on for months now and its fine i s'pose. dont really see any fake profiles or anything but also dont get that many matches outside of my small town. customer support is decent when u need,3
i've been on this app for weeks now and it's...fine i guess. i like that you can swiping limit to prevent endless scrolling but sometimes it feels like i'm just repeating myself with different people from around here. maybe ill use it,3
haven't had any major issues with it so far. swiped through for hours and still dont see anyone i'm really interested in. maybe its just me being picky or something though.,3
"used this app on and off over the past month or so... the profiles seem real enough, dont think ive seen any fake ones yet anyway? matchin system seems pretty basic but i suppose its alright for killin time when im out at a local",3
"its alright i s'pose. seen some decent matches on here, but havent found anyone special yet. customer support's been pretty helpful when i had questions tho.",3
its alright i guess. been tryin' it for a few weeks now and havent had any major issues with fake profiles or anything like that. matches are pretty random tho.,3
"ive been on this app for a bit now and its...fine i guess. dont get me wrong, i've had some decent conversations but nothing too serious yet. premium is pretty pricey tho, not sure if its worth it.",3
"i've been usin this app on and off for weeks now, and its alright i suppose. the swiping thingy is kinda fun at times, but most ppl just say they're lookin for friends or somethin. customer support was",3
I've been using this app on and off since i moved back to my hometown in the country. its got some decent features like swipe match but the people seem kinda... fake? idk maybe thats just cuz im not used to city dating anymore,3
"idk if i'm just not seeing all that many ppl on this app or what. swiped through for hours and barely got any matches in my small town area. interface is fine i s'pose, but id pay more if it had better",3
"haven't deleted the app yet so that's a plus i suppose. swiping works fine, but the ""verified profiles"" thing is kinda weird when you're in a small town and everyone knows each other anyway.",3
i've had my fair share of dating apps and this one's alright i s'pose. the swiping system is easy but sometimes it feels like I'm just seeing the same folks over in our small town. customer support was decent when I asked,3
"I've been using this app on and off for a few months now and its alright i s'pose. The swiping gets old quick tho and I'm still waiting for them to fix that one fake profile issue in my area, otherwise it's",3
"i dont know what to think about this app. swiping is cool and all, but i havent had any actual dates or conversations with anyone who seems real. customer support was helpful tho. meh.",3
I tried this app over the weekend and its alright i suppose. swiped through about an hour before giving up cuz it just seemed like the same folks in town were poppin' up on my feed again. might use it some other time if im,3
"been using this app for a few weeks now and its alright i guess. like, the swiping is pretty easy but i'm not seeing anyone new or interesting in my area. might try premium if im feeling lonely one day though.",3
im not sure if i like this app or hate it yet... swiped thru plenty of profiles and matched with some decent people but nothing's really panned out. premium seems overpriced tho.,3
used it for a few weeks now and its decent i guess. still havent found anyone worth talking to tho and premium subscription didnt seem to make much difference in matchin people from my town. might stick with it though.,3
i've been using this app for a few weeks now and its alright i guess. swipe function is easy enough but cant say ive had many matches with ppl from around here. customer support has gotten back to me once tho when my account got hacked so,3
"meh, tried swiping on here but dont know if im gettin any younger lol. got a few matches with decent profiles but havent gone on a date yet. guess ill keep usin it to pass time in these small towns we have",3
ive been on this app for like 2 months now and its meh. swiping through my local area is fine but i havent really connected with anyone yet. premium features dont seem worth it to me.,3
idk if i like this app or not. the idea of having only an hour to start convo after match is kinda cool but sometimes hard to fit in when im busy. might stick with it tho.,3
"idk about this app, i mean its fine i guess. the 24hr clock thing is kinda cool but sometimes im just too busy and forget or miss someone, lol. still see some fake profiles tho so that's annoying",3
